event_time,event_type,product_id,brand,category_code,price,user_id,user_session
2023-11-11 01:19:00,view,80,reebok,apparel.shoes,43218.07,2201,sess_1285
2023-11-11 01:21:00,view,352,h&m,electronics.laptop,22946.97,2201,sess_1285
2023-11-11 01:21:00,view,57,samsung,electronics.phone,46468.11,2201,sess_1285
2023-11-11 01:29:00,cart,219,zara,electronics.laptop,49038.95,2201,sess_1285
2023-11-11 01:38:00,purchase,219,zara,electronics.laptop,49038.95,2201,sess_1285
2023-11-11 02:29:00,view,210,boat,appliances.kitchen,1171.69,1593,sess_6896
2023-11-11 02:31:00,view,5,apple,electronics.phone,4865.02,1593,sess_6896
2023-11-11 02:33:00,view,228,h&m,electronics.phone,37500.41,1593,sess_6896
2023-11-11 02:33:00,view,253,wrangler,appliances.personal_care,24277.18,1593,sess_6896
2023-11-11 02:33:00,view,212,adidas,electronics.audio,37722.06,1593,sess_6896
2023-11-11 03:25:00,view,167,dell,apparel.clothing,15601.38,1930,sess_5386
2023-11-11 03:26:00,view,451,acer,electronics.laptop,48415.7,1930,sess_5386
2023-11-11 03:27:00,view,197,wrangler,apparel.shoes,44879.96,1762,sess_1976
2023-11-11 03:27:00,view,343,philips,apparel.shoes,6246.02,1762,sess_1976
2023-11-11 03:27:00,view,430,panasonic,appliances.kitchen,13254.64,1930,sess_5386
2023-11-11 03:28:00,view,309,sennheiser,electronics.laptop,46209.77,1762,sess_1976
2023-11-11 03:28:00,view,20,xiaomi,electronics.phone,33129.91,1762,sess_1976
2023-11-11 03:28:00,view,424,xiaomi,electronics.laptop,37755.74,1930,sess_5386
2023-11-11 03:29:00,view,181,asus,appliances.kitchen,15657.89,1930,sess_5386
2023-11-11 03:29:00,view,405,sennheiser,apparel.shoes,13868.12,1762,sess_1976
2023-11-11 03:30:00,cart,451,acer,electronics.laptop,48415.7,1930,sess_5386
2023-11-11 03:30:00,cart,309,sennheiser,electronics.laptop,46209.77,1762,sess_1976
2023-11-11 04:15:00,view,283,acer,electronics.phone,48718.89,3701,sess_2300
2023-11-11 04:15:00,view,76,panasonic,apparel.clothing,28894.34,3701,sess_2300
2023-11-11 04:35:00,view,30,sennheiser,electronics.audio,42173.03,3280,sess_1194
2023-11-11 04:38:00,view,58,dell,electronics.laptop,3083.67,3280,sess_1194
2023-11-11 04:39:00,view,351,reebok,appliances.personal_care,24227.48,3280,sess_1194
2023-11-11 04:42:00,cart,351,reebok,appliances.personal_care,24227.48,3280,sess_1194
2023-11-11 04:57:00,view,10,samsung,appliances.personal_care,40328.8,1134,sess_3723
2023-11-11 04:57:00,view,441,adidas,appliances.kitchen,47478.16,1134,sess_3723
2023-11-11 04:58:00,view,255,acer,electronics.audio,42614.32,1134,sess_3723
2023-11-11 05:00:00,view,233,jbl,electronics.laptop,12078.54,1134,sess_3723
2023-11-11 05:02:00,view,46,samsung,appliances.kitchen,36090.95,1134,sess_3723
2023-11-11 05:05:00,view,322,sennheiser,appliances.personal_care,43052.74,3051,sess_4765
2023-11-11 05:06:00,view,156,acer,electronics.phone,5597.45,3030,sess_1092
2023-11-11 05:07:00,view,345,philips,electronics.laptop,15674.36,3030,sess_1092
2023-11-11 05:09:00,view,49,reebok,electronics.laptop,22794.44,3030,sess_1092
2023-11-11 05:09:00,view,474,zara,electronics.phone,44982.48,3030,sess_1092
2023-11-11 05:12:00,cart,156,acer,electronics.phone,5597.45,3030,sess_1092
2023-11-11 05:53:00,view,484,reebok,electronics.audio,41404.48,1192,sess_1790
2023-11-11 05:53:00,view,311,lg,apparel.shoes,5914.86,2143,sess_686
2023-11-11 05:54:00,view,217,nike,appliances.kitchen,34020.27,1192,sess_1790
2023-11-11 05:54:00,view,313,acer,appliances.personal_care,7282.37,1192,sess_1790
2023-11-11 05:55:00,view,144,reebok,appliances.personal_care,33560.38,1192,sess_1790
2023-11-11 05:57:00,view,201,levis,apparel.shoes,31411.07,1192,sess_1790
2023-11-11 06:06:00,cart,311,lg,apparel.shoes,5914.86,2143,sess_686
2023-11-11 06:09:00,view,310,bose,apparel.clothing,33125.92,2266,sess_7893
2023-11-11 06:11:00,view,126,h&m,electronics.audio,45284.76,2266,sess_7893
2023-11-11 06:13:00,view,358,dell,appliances.kitchen,15067.08,2266,sess_7893
2023-11-11 06:13:00,view,46,samsung,appliances.kitchen,36090.95,2266,sess_7893
2023-11-11 06:13:00,view,396,sennheiser,electronics.phone,44964.64,2266,sess_7893
2023-11-11 06:18:00,cart,358,dell,appliances.kitchen,15067.08,2266,sess_7893
2023-11-11 06:37:00,purchase,358,dell,appliances.kitchen,15067.08,2266,sess_7893
2023-11-11 06:50:00,view,131,philips,apparel.shoes,28132.16,3316,sess_709
2023-11-11 06:52:00,view,395,bose,electronics.audio,23085.61,3316,sess_709
2023-11-11 06:53:00,view,468,zara,apparel.clothing,11232.18,3316,sess_709
2023-11-11 06:53:00,cart,395,bose,electronics.audio,23085.61,3316,sess_709
2023-11-11 06:53:00,view,491,lenovo,apparel.clothing,3186.05,3316,sess_709
2023-11-11 07:48:00,view,10,samsung,appliances.personal_care,40328.8,2891,sess_1986
2023-11-11 07:48:00,view,403,boat,electronics.audio,28824.63,2891,sess_1986
2023-11-11 07:49:00,view,79,sennheiser,apparel.shoes,17843.02,2891,sess_1986
2023-11-11 07:51:00,view,152,xiaomi,appliances.personal_care,14099.42,2891,sess_1986
2023-11-11 08:00:00,view,148,h&m,electronics.laptop,10137.73,1694,sess_2038
2023-11-11 08:03:00,view,292,bose,appliances.kitchen,2868.73,1694,sess_2038
2023-11-11 08:03:00,view,45,levis,electronics.audio,48558.7,1694,sess_2038
2023-11-11 08:13:00,cart,45,levis,electronics.audio,48558.7,1694,sess_2038
2023-11-11 09:33:00,view,145,panasonic,appliances.personal_care,12557.73,3349,sess_3321
2023-11-11 09:34:00,cart,145,panasonic,appliances.personal_care,12557.73,3349,sess_3321
2023-11-11 09:57:00,purchase,145,panasonic,appliances.personal_care,12557.73,3349,sess_3321
2023-11-11 10:11:00,view,233,jbl,electronics.laptop,12078.54,1050,sess_1046
2023-11-11 10:11:00,view,6,asus,apparel.clothing,30179.53,1050,sess_1046
2023-11-11 10:11:00,view,260,sony,apparel.shoes,10762.57,1050,sess_1046
2023-11-11 10:13:00,view,352,h&m,electronics.laptop,22946.97,1050,sess_1046
2023-11-11 10:13:00,view,197,wrangler,apparel.shoes,44879.96,1050,sess_1046
2023-11-11 10:30:00,view,30,sennheiser,electronics.audio,42173.03,2654,sess_5153
2023-11-11 10:31:00,view,372,zara,electronics.phone,26391.36,2654,sess_5153
2023-11-11 10:34:00,view,36,acer,electronics.laptop,12481.05,2654,sess_5153
2023-11-11 10:35:00,view,69,asus,electronics.phone,17035.66,2654,sess_5153
2023-11-11 10:42:00,cart,30,sennheiser,electronics.audio,42173.03,2654,sess_5153
2023-11-11 11:10:00,view,165,sennheiser,electronics.audio,31232.14,3832,sess_7512
2023-11-11 11:10:00,view,166,sennheiser,appliances.personal_care,6405.34,2276,sess_4042
2023-11-11 11:10:00,view,345,philips,electronics.laptop,15674.36,2276,sess_4042
2023-11-11 11:11:00,view,452,zara,electronics.phone,33204.88,3832,sess_7512
2023-11-11 11:13:00,view,137,apple,electronics.audio,10660.81,2276,sess_4042
2023-11-11 11:14:00,view,371,nike,appliances.personal_care,5197.16,3832,sess_7512
2023-11-11 11:14:00,view,194,levis,apparel.clothing,29852.53,2276,sess_4042
2023-11-11 11:15:00,view,258,jbl,appliances.kitchen,19072.67,2276,sess_4042
2023-11-11 11:17:00,cart,137,apple,electronics.audio,10660.81,2276,sess_4042
2023-11-11 12:43:00,view,413,sennheiser,appliances.kitchen,41948.19,1735,sess_1045
2023-11-11 12:45:00,view,428,puma,electronics.phone,13369.04,1735,sess_1045
2023-11-11 12:48:00,view,239,samsung,electronics.audio,28873.68,1735,sess_1045
2023-11-11 12:48:00,view,43,reebok,apparel.clothing,3362.68,1735,sess_1045
2023-11-11 12:48:00,view,55,wrangler,appliances.personal_care,46136.22,1735,sess_1045
2023-11-11 12:57:00,view,296,jbl,apparel.clothing,39577.89,2494,sess_3947
2023-11-11 12:58:00,view,176,zara,apparel.shoes,22218.56,2494,sess_3947
2023-11-11 12:58:00,view,65,wrangler,appliances.personal_care,36549.57,2494,sess_3947
2023-11-11 13:04:00,cart,176,zara,apparel.shoes,22218.56,2494,sess_3947
2023-11-11 13:09:00,view,188,samsung,appliances.personal_care,43048.94,3374,sess_4060
2023-11-11 13:09:00,view,3,panasonic,electronics.phone,33898.63,3374,sess_4060
2023-11-11 13:12:00,view,321,acer,electronics.phone,4747.08,3374,sess_4060
2023-11-11 13:14:00,view,119,bose,apparel.clothing,588.59,3374,sess_4060
2023-11-11 15:09:00,view,103,levis,electronics.phone,42595.86,2758,sess_6457
2023-11-11 15:09:00,view,37,wrangler,apparel.clothing,13283.53,2758,sess_6457
2023-11-11 15:09:00,view,197,wrangler,apparel.shoes,44879.96,2758,sess_6457
2023-11-11 15:11:00,view,64,jbl,apparel.shoes,48224.27,2758,sess_6457
2023-11-11 15:11:00,view,27,sony,apparel.clothing,36509.51,2758,sess_6457
2023-11-11 15:45:00,view,239,samsung,electronics.audio,28873.68,1702,sess_6726
2023-11-11 15:45:00,view,456,lg,electronics.phone,41523.93,3889,sess_5764
2023-11-11 15:46:00,view,319,zara,electronics.phone,29981.23,3889,sess_5764
2023-11-11 15:47:00,view,348,zara,electronics.phone,32454.94,1702,sess_6726
2023-11-11 15:47:00,view,7,wrangler,electronics.laptop,35856.78,1702,sess_6726
2023-11-11 15:47:00,view,44,puma,apparel.clothing,49805.84,1702,sess_6726
2023-11-11 15:48:00,view,57,samsung,electronics.phone,46468.11,1702,sess_6726
2023-11-11 15:50:00,cart,57,samsung,electronics.phone,46468.11,1702,sess_6726
2023-11-11 16:00:00,purchase,57,samsung,electronics.phone,46468.11,1702,sess_6726
2023-11-11 16:07:00,view,351,reebok,appliances.personal_care,24227.48,1875,sess_2449
2023-11-11 16:11:00,view,43,reebok,apparel.clothing,3362.68,1875,sess_2449
2023-11-11 16:12:00,view,73,apple,appliances.personal_care,16654.34,1875,sess_2449
2023-11-11 16:12:00,view,315,jbl,appliances.kitchen,41246.17,1875,sess_2449
2023-11-11 16:14:00,cart,351,reebok,appliances.personal_care,24227.48,1875,sess_2449
2023-11-11 16:29:00,purchase,351,reebok,appliances.personal_care,24227.48,1875,sess_2449
2023-11-11 18:02:00,view,410,jbl,appliances.personal_care,17744.58,1277,sess_5785
2023-11-11 18:04:00,view,280,huawei,appliances.personal_care,9866.06,1277,sess_5785
2023-11-11 18:05:00,view,185,bose,apparel.clothing,9881.87,1277,sess_5785
2023-11-11 18:10:00,view,278,acer,appliances.kitchen,29560.43,2928,sess_6026
2023-11-11 18:25:00,view,210,boat,appliances.kitchen,1171.69,3559,sess_4208
2023-11-11 18:25:00,view,378,nike,appliances.personal_care,33782.0,3559,sess_4208
2023-11-11 18:27:00,view,416,zara,electronics.phone,29061.78,2614,sess_2019
2023-11-11 18:28:00,view,103,levis,electronics.phone,42595.86,2128,sess_6649
2023-11-11 18:29:00,view,399,adidas,apparel.clothing,15096.88,2128,sess_6649
2023-11-11 18:30:00,view,8,philips,apparel.clothing,21091.09,2128,sess_6649
2023-11-11 18:31:00,view,229,apple,electronics.audio,11365.26,2128,sess_6649
2023-11-11 18:31:00,view,4,wrangler,electronics.phone,29605.53,2614,sess_2019
2023-11-11 18:33:00,cart,4,wrangler,electronics.phone,29605.53,2614,sess_2019
2023-11-11 18:39:00,cart,399,adidas,apparel.clothing,15096.88,2128,sess_6649
2023-11-11 18:50:00,purchase,4,wrangler,electronics.phone,29605.53,2614,sess_2019
2023-11-11 20:31:00,view,57,samsung,electronics.phone,46468.11,2991,sess_7654
2023-11-11 20:32:00,view,38,boat,apparel.shoes,44910.58,2991,sess_7654
2023-11-11 20:34:00,view,67,sennheiser,appliances.kitchen,18795.34,2991,sess_7654
2023-11-11 20:34:00,view,408,panasonic,apparel.shoes,41674.38,2991,sess_7654
2023-11-11 20:34:00,view,306,jbl,apparel.shoes,14703.71,2991,sess_7654
2023-11-11 21:03:00,view,355,lenovo,appliances.personal_care,3675.54,3632,sess_1737
2023-11-11 21:06:00,cart,355,lenovo,appliances.personal_care,3675.54,3632,sess_1737
2023-11-11 21:28:00,purchase,355,lenovo,appliances.personal_care,3675.54,3632,sess_1737
2023-11-11 22:18:00,view,216,reebok,apparel.shoes,1644.44,1411,sess_552
2023-11-11 22:19:00,view,309,sennheiser,electronics.laptop,46209.77,1411,sess_552
2023-11-11 22:20:00,view,34,nike,electronics.laptop,32839.85,1411,sess_552
2023-11-11 22:20:00,view,432,adidas,electronics.phone,33805.86,1861,sess_4566
2023-11-11 22:21:00,view,374,reebok,appliances.personal_care,32807.11,1411,sess_552
2023-11-11 22:21:00,view,181,asus,appliances.kitchen,15657.89,1411,sess_552
2023-11-11 22:31:00,cart,34,nike,electronics.laptop,32839.85,1411,sess_552
2023-11-11 22:53:00,view,154,wrangler,electronics.audio,46973.01,1520,sess_6619
2023-11-11 22:53:00,view,299,boat,apparel.shoes,15406.94,1520,sess_6619
2023-11-11 22:53:00,view,96,panasonic,appliances.personal_care,27876.26,1520,sess_6619
2023-11-11 22:55:00,view,496,jbl,electronics.audio,17710.98,1520,sess_6619
2023-11-11 23:01:00,view,194,levis,apparel.clothing,29852.53,2596,sess_3612
2023-11-11 23:02:00,view,297,asus,appliances.personal_care,26223.11,2596,sess_3612
2023-11-11 23:02:00,view,479,zara,apparel.clothing,30349.25,2596,sess_3612
2023-11-11 23:02:00,view,466,panasonic,electronics.phone,23916.05,2596,sess_3612
2023-11-11 23:04:00,view,324,sennheiser,appliances.personal_care,13620.65,2596,sess_3612
2023-11-11 23:07:00,cart,496,jbl,electronics.audio,17710.98,1520,sess_6619
2023-11-12 00:03:00,view,18,bose,apparel.clothing,44294.5,3735,sess_5569
2023-11-12 00:06:00,cart,18,bose,apparel.clothing,44294.5,3735,sess_5569
2023-11-12 00:40:00,view,439,huawei,electronics.phone,11892.04,3383,sess_1838
2023-11-12 00:41:00,view,52,huawei,appliances.personal_care,31338.95,3383,sess_1838
2023-11-12 00:41:00,view,417,panasonic,electronics.laptop,4687.64,3383,sess_1838
2023-11-12 00:42:00,view,268,samsung,electronics.phone,14851.93,3383,sess_1838
2023-11-12 00:44:00,view,335,acer,electronics.audio,5971.9,3383,sess_1838
2023-11-12 00:50:00,view,454,samsung,electronics.phone,39381.37,1324,sess_6280
2023-11-12 00:51:00,cart,335,acer,electronics.audio,5971.9,3383,sess_1838
2023-11-12 00:53:00,view,346,samsung,apparel.clothing,20516.94,1324,sess_6280
2023-11-12 00:54:00,view,76,panasonic,apparel.clothing,28894.34,1324,sess_6280
2023-11-12 00:55:00,cart,454,samsung,electronics.phone,39381.37,1324,sess_6280
2023-11-12 00:58:00,purchase,335,acer,electronics.audio,5971.9,3383,sess_1838
2023-11-12 02:17:00,view,166,sennheiser,appliances.personal_care,6405.34,1803,sess_2629
2023-11-12 02:19:00,view,444,reebok,appliances.kitchen,5130.28,1803,sess_2629
2023-11-12 02:30:00,cart,166,sennheiser,appliances.personal_care,6405.34,1803,sess_2629
2023-11-12 02:48:00,view,124,philips,electronics.audio,10338.15,3030,sess_247
2023-11-12 02:49:00,view,497,boat,apparel.clothing,10793.39,3030,sess_247
2023-11-12 02:50:00,view,165,sennheiser,electronics.audio,31232.14,3030,sess_247
2023-11-12 02:52:00,view,170,reebok,appliances.kitchen,47029.11,3030,sess_247
2023-11-12 04:08:00,view,331,sony,electronics.audio,20698.93,3337,sess_3239
2023-11-12 04:09:00,view,236,adidas,electronics.laptop,30372.46,3337,sess_3239
2023-11-12 04:09:00,view,235,lg,apparel.shoes,35032.36,2753,sess_5884
2023-11-12 04:09:00,view,154,wrangler,electronics.audio,46973.01,2753,sess_5884
2023-11-12 04:10:00,view,226,puma,electronics.audio,37649.09,3337,sess_3239
2023-11-12 04:11:00,view,43,reebok,apparel.clothing,3362.68,3337,sess_3239
2023-11-12 04:12:00,view,114,boat,electronics.phone,3847.38,3337,sess_3239
2023-11-12 04:12:00,view,453,bose,appliances.kitchen,29936.87,2753,sess_5884
2023-11-12 04:12:00,view,364,philips,electronics.laptop,28674.52,2753,sess_5884
2023-11-12 04:13:00,view,391,sony,electronics.laptop,8917.45,2753,sess_5884
2023-11-12 04:14:00,cart,391,sony,electronics.laptop,8917.45,2753,sess_5884
2023-11-12 04:41:00,view,126,h&m,electronics.audio,45284.76,1320,sess_5031
2023-11-12 05:11:00,view,326,h&m,apparel.clothing,32644.17,3534,sess_7846
2023-11-12 05:11:00,view,75,h&m,electronics.laptop,27052.85,3534,sess_7846
2023-11-12 05:12:00,view,496,jbl,electronics.audio,17710.98,3534,sess_7846
2023-11-12 05:12:00,view,62,sennheiser,apparel.shoes,47352.06,3534,sess_7846
2023-11-12 05:13:00,view,490,panasonic,appliances.kitchen,18756.81,3534,sess_7846
2023-11-12 05:20:00,cart,496,jbl,electronics.audio,17710.98,3534,sess_7846
2023-11-12 05:22:00,view,295,huawei,apparel.clothing,38268.28,3909,sess_5933
2023-11-12 05:22:00,view,350,dell,apparel.clothing,35328.5,3909,sess_5933
2023-11-12 05:23:00,view,408,panasonic,apparel.shoes,41674.38,3909,sess_5933
2023-11-12 05:24:00,view,172,jbl,apparel.clothing,15186.3,1052,sess_4193
2023-11-12 05:28:00,view,166,sennheiser,appliances.personal_care,6405.34,1052,sess_4193
2023-11-12 05:32:00,cart,295,huawei,apparel.clothing,38268.28,3909,sess_5933
2023-11-12 06:15:00,view,261,acer,electronics.audio,14125.99,1046,sess_6266
2023-11-12 06:15:00,view,229,apple,electronics.audio,11365.26,1046,sess_6266
2023-11-12 06:15:00,view,363,zara,electronics.audio,43505.16,1046,sess_6266
2023-11-12 06:15:00,view,11,philips,apparel.shoes,17143.48,1046,sess_6266
2023-11-12 06:17:00,view,142,sony,apparel.shoes,1433.36,1046,sess_6266
2023-11-12 06:24:00,cart,229,apple,electronics.audio,11365.26,1046,sess_6266
2023-11-12 06:39:00,view,397,zara,electronics.audio,33944.02,1869,sess_1377
2023-11-12 06:40:00,view,383,sennheiser,electronics.audio,49870.81,1869,sess_1377
2023-11-12 06:44:00,view,358,dell,appliances.kitchen,15067.08,1869,sess_1377
2023-11-12 06:44:00,view,301,panasonic,electronics.phone,47388.99,1869,sess_1377
2023-11-12 07:04:00,view,96,panasonic,appliances.personal_care,27876.26,2801,sess_291
2023-11-12 07:05:00,view,330,nike,electronics.audio,33571.65,2801,sess_291
2023-11-12 07:06:00,view,144,reebok,appliances.personal_care,33560.38,2801,sess_291
2023-11-12 07:08:00,view,109,nike,electronics.audio,10371.11,2801,sess_291
2023-11-12 07:09:00,view,77,asus,appliances.personal_care,23753.05,2801,sess_291
2023-11-12 07:28:00,view,106,boat,electronics.laptop,29029.17,3127,sess_2958
2023-11-12 07:30:00,view,466,panasonic,electronics.phone,23916.05,3127,sess_2958
2023-11-12 07:31:00,view,278,acer,appliances.kitchen,29560.43,3127,sess_2958
2023-11-12 07:32:00,view,288,zara,electronics.audio,9380.31,3127,sess_2958
2023-11-12 07:34:00,cart,288,zara,electronics.audio,9380.31,3127,sess_2958
2023-11-12 07:43:00,view,22,huawei,apparel.shoes,14042.09,1868,sess_6399
2023-11-12 07:44:00,view,491,lenovo,apparel.clothing,3186.05,1868,sess_6399
2023-11-12 07:45:00,view,317,philips,electronics.audio,35045.74,1097,sess_7965
2023-11-12 07:45:00,view,373,zara,electronics.phone,36176.7,1868,sess_6399
2023-11-12 07:47:00,view,197,wrangler,apparel.shoes,44879.96,1868,sess_6399
2023-11-12 07:56:00,cart,22,huawei,apparel.shoes,14042.09,1868,sess_6399
2023-11-12 08:01:00,purchase,22,huawei,apparel.shoes,14042.09,1868,sess_6399
2023-11-12 08:14:00,view,98,dell,electronics.laptop,48440.73,1894,sess_4209
2023-11-12 08:18:00,view,347,asus,appliances.personal_care,45662.91,1894,sess_4209
2023-11-12 08:18:00,view,22,huawei,apparel.shoes,14042.09,1894,sess_4209
2023-11-12 08:19:00,view,388,apple,electronics.audio,18050.47,1894,sess_4209
2023-11-12 08:21:00,view,321,acer,electronics.phone,4747.08,1415,sess_5715
2023-11-12 08:22:00,view,56,samsung,apparel.clothing,16341.97,1415,sess_5715
2023-11-12 08:22:00,view,96,panasonic,appliances.personal_care,27876.26,1415,sess_5715
2023-11-12 08:26:00,view,325,apple,appliances.personal_care,37861.19,1415,sess_5715
2023-11-12 08:35:00,cart,96,panasonic,appliances.personal_care,27876.26,1415,sess_5715
2023-11-12 08:38:00,purchase,96,panasonic,appliances.personal_care,27876.26,1415,sess_5715
2023-11-12 09:02:00,view,73,apple,appliances.personal_care,16654.34,2532,sess_1857
2023-11-12 09:04:00,view,404,philips,electronics.audio,1291.59,2532,sess_1857
2023-11-12 09:04:00,view,399,adidas,apparel.clothing,15096.88,2532,sess_1857
2023-11-12 09:06:00,view,65,wrangler,appliances.personal_care,36549.57,2532,sess_1857
2023-11-12 10:00:00,view,143,panasonic,electronics.audio,39161.85,2040,sess_5973
2023-11-12 10:03:00,view,209,reebok,apparel.shoes,45259.96,2040,sess_5973
2023-11-12 10:05:00,view,492,wrangler,apparel.clothing,16615.37,2040,sess_5973
2023-11-12 10:15:00,view,220,wrangler,electronics.phone,45364.06,3474,sess_2602
2023-11-12 10:29:00,view,416,zara,electronics.phone,29061.78,2049,sess_5565
2023-11-12 10:29:00,view,139,wrangler,appliances.personal_care,20436.59,2049,sess_5565
2023-11-12 10:31:00,view,95,zara,electronics.audio,21264.77,2049,sess_5565
2023-11-12 10:37:00,cart,416,zara,electronics.phone,29061.78,2049,sess_5565
2023-11-12 10:38:00,view,169,dell,apparel.clothing,6537.93,3636,sess_7993
2023-11-12 10:40:00,view,170,reebok,appliances.kitchen,47029.11,3636,sess_7993
2023-11-12 10:41:00,view,44,puma,apparel.clothing,49805.84,3636,sess_7993
2023-11-12 10:42:00,view,50,panasonic,appliances.kitchen,13315.77,3636,sess_7993
2023-11-12 10:43:00,view,331,sony,electronics.audio,20698.93,3636,sess_7993
2023-11-12 10:51:00,view,59,boat,electronics.phone,4464.54,1532,sess_6185
2023-11-12 10:51:00,view,135,reebok,electronics.laptop,2282.08,1532,sess_6185
2023-11-12 10:53:00,view,388,apple,electronics.audio,18050.47,1532,sess_6185
2023-11-12 10:53:00,view,319,zara,electronics.phone,29981.23,1532,sess_6185
2023-11-12 10:54:00,view,266,asus,appliances.kitchen,23908.44,1532,sess_6185
2023-11-12 11:14:00,view,396,sennheiser,electronics.phone,44964.64,3321,sess_163
2023-11-12 11:15:00,view,458,asus,electronics.audio,38762.56,3321,sess_163
2023-11-12 11:15:00,view,53,bose,apparel.clothing,30525.72,3321,sess_163
2023-11-12 11:18:00,view,487,acer,electronics.audio,47687.91,3882,sess_1528
2023-11-12 11:22:00,view,464,sony,electronics.audio,2808.47,2048,sess_2671
2023-11-12 11:22:00,view,491,lenovo,apparel.clothing,3186.05,3882,sess_1528
2023-11-12 11:23:00,cart,458,asus,electronics.audio,38762.56,3321,sess_163
2023-11-12 11:23:00,view,272,panasonic,apparel.clothing,16672.41,2048,sess_2671
2023-11-12 11:24:00,view,74,levis,electronics.laptop,14067.17,2048,sess_2671
2023-11-12 11:25:00,purchase,458,asus,electronics.audio,38762.56,3321,sess_163
2023-11-12 11:31:00,cart,487,acer,electronics.audio,47687.91,3882,sess_1528
2023-11-12 12:43:00,view,152,xiaomi,appliances.personal_care,14099.42,1621,sess_2661
2023-11-12 12:43:00,view,138,asus,appliances.kitchen,5318.12,1621,sess_2661
2023-11-12 12:44:00,view,260,sony,apparel.shoes,10762.57,1621,sess_2661
2023-11-12 12:47:00,view,173,wrangler,appliances.personal_care,219.22,1621,sess_2661
2023-11-12 12:48:00,view,108,sennheiser,apparel.clothing,28347.3,1621,sess_2661
2023-11-12 12:51:00,view,483,reebok,apparel.shoes,44425.93,3387,sess_1463
2023-11-12 12:51:00,view,362,wrangler,appliances.personal_care,27261.82,3387,sess_1463
2023-11-12 12:52:00,view,320,reebok,appliances.kitchen,16250.61,3387,sess_1463
2023-11-12 12:52:00,view,294,dell,electronics.phone,49696.12,3387,sess_1463
2023-11-12 12:53:00,view,321,acer,electronics.phone,4747.08,3387,sess_1463
2023-11-12 13:03:00,cart,321,acer,electronics.phone,4747.08,3387,sess_1463
2023-11-12 13:54:00,view,110,philips,electronics.audio,12085.56,2081,sess_1583
2023-11-12 13:57:00,view,14,huawei,electronics.audio,42404.22,2081,sess_1583
2023-11-12 14:00:00,cart,14,huawei,electronics.audio,42404.22,2081,sess_1583
2023-11-12 14:10:00,purchase,14,huawei,electronics.audio,42404.22,2081,sess_1583
2023-11-12 14:13:00,view,284,wrangler,electronics.audio,34930.39,2214,sess_5709
2023-11-12 14:15:00,view,291,puma,apparel.shoes,3888.29,2214,sess_5709
2023-11-12 14:15:00,view,434,wrangler,electronics.audio,45778.74,3266,sess_461
2023-11-12 14:16:00,view,406,boat,appliances.personal_care,34351.81,3266,sess_461
2023-11-12 14:18:00,view,489,xiaomi,electronics.phone,21706.45,2214,sess_5709
2023-11-12 14:18:00,view,52,huawei,appliances.personal_care,31338.95,3266,sess_461
2023-11-12 14:19:00,view,69,asus,electronics.phone,17035.66,3266,sess_461
2023-11-12 14:20:00,view,21,dell,electronics.phone,42793.82,3266,sess_461
2023-11-12 14:41:00,view,372,zara,electronics.phone,26391.36,2809,sess_3469
2023-11-12 14:41:00,view,71,asus,electronics.phone,3734.46,2809,sess_3469
2023-11-12 14:42:00,view,125,bose,appliances.personal_care,13345.4,2809,sess_3469
2023-11-12 14:45:00,view,227,reebok,electronics.audio,41777.56,2809,sess_3469
2023-11-12 14:45:00,view,477,boat,apparel.clothing,35664.21,2809,sess_3469
2023-11-12 15:06:00,view,442,philips,apparel.clothing,21071.51,1976,sess_6434
2023-11-12 15:10:00,view,247,bose,electronics.audio,829.08,1976,sess_6434
2023-11-12 15:10:00,view,456,lg,electronics.phone,41523.93,1976,sess_6434
2023-11-12 15:10:00,view,157,reebok,electronics.audio,36480.54,1932,sess_5420
2023-11-12 15:11:00,view,133,philips,electronics.laptop,27369.4,1932,sess_5420
2023-11-12 15:14:00,cart,133,philips,electronics.laptop,27369.4,1932,sess_5420
2023-11-12 15:33:00,view,27,sony,apparel.clothing,36509.51,3861,sess_2797
2023-11-12 15:35:00,view,476,lenovo,electronics.audio,31290.01,3861,sess_2797
2023-11-12 15:37:00,view,313,acer,appliances.personal_care,7282.37,3861,sess_2797
2023-11-12 15:37:00,view,226,puma,electronics.audio,37649.09,3200,sess_3095
2023-11-12 15:38:00,view,391,sony,electronics.laptop,8917.45,3200,sess_3095
2023-11-12 15:38:00,view,88,wrangler,electronics.phone,2718.3,3861,sess_2797
2023-11-12 15:40:00,view,69,asus,electronics.phone,17035.66,3200,sess_3095
2023-11-12 15:44:00,cart,27,sony,apparel.clothing,36509.51,3861,sess_2797
2023-11-12 16:29:00,view,94,puma,electronics.audio,46339.6,1465,sess_6334
2023-11-12 16:32:00,view,31,apple,electronics.laptop,41124.77,1465,sess_6334
2023-11-12 16:32:00,view,267,philips,apparel.shoes,22518.09,1465,sess_6334
2023-11-12 16:43:00,cart,31,apple,electronics.laptop,41124.77,1465,sess_6334
2023-11-12 19:27:00,view,163,panasonic,appliances.kitchen,33596.3,2507,sess_4590
2023-11-12 19:28:00,view,321,acer,electronics.phone,4747.08,2507,sess_4590
2023-11-12 19:28:00,view,127,apple,electronics.phone,31786.37,2507,sess_4590
2023-11-12 19:40:00,cart,127,apple,electronics.phone,31786.37,2507,sess_4590
2023-11-12 19:50:00,purchase,127,apple,electronics.phone,31786.37,2507,sess_4590
